Product ID*;Product Reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Low stock level;Send email when quantity is below this level;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URLs (x,y,z...);Image alt texts (x,y,z...);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
285;7799;Rozmiar:select:0;21x30 cm:0;batman-plakat-21x30-cm;batman-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/7799_2.jpg; – Czarno-biała ilustracja graficzna z Batmanem i cytatem;0;0;0;0
285;7799;Rozmiar:select:0;30x40 cm:0;batman-plakat-30x40-cm;batman-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/7799_2.jpg; – Czarno-biała ilustracja graficzna z Batmanem i cytatem;0;0;0;0
285;7799;Rozmiar:select:0;40x50 cm:0;batman-plakat-40x50-cm;batman-plakat-40x50-cm;;;;32.520325;0;100;1;0;0;0.2;0;;1;http://localhost/images/7799_2.jpg; – Czarno-biała ilustracja graficzna z Batmanem i cytatem;0;0;0;0
285;7799;Rozmiar:select:0;50x70 cm:0;batman-plakat-50x70-cm;batman-plakat-50x70-cm;;;;48.780488;0;100;1;0;0;0.3;0;;1;http://localhost/images/7799_2.jpg; – Czarno-biała ilustracja graficzna z Batmanem i cytatem;0;0;0;0
285;7799;Rozmiar:select:0;70x100 cm:0;batman-plakat-70x100-cm;batman-plakat-70x100-cm;;;;81.300813;0;100;1;0;0;0.4;0;;1;http://localhost/images/7799_2.jpg; – Czarno-biała ilustracja graficzna z Batmanem i cytatem;0;0;0;0
286;7517;Rozmiar:select:0;13x18 cm:0;prada-plakat-13x18-cm;prada-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/7517_2.jpg; – Czarno-biały obraz z tekstem z logo Prada Marfa;0;0;0;0
286;7517;Rozmiar:select:0;21x30 cm:0;prada-plakat-21x30-cm;prada-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;http://localhost/images/7517_2.jpg; – Czarno-biały obraz z tekstem z logo Prada Marfa;0;0;0;0
286;7517;Rozmiar:select:0;30x40 cm:0;prada-plakat-30x40-cm;prada-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.2;0;;1;http://localhost/images/7517_2.jpg; – Czarno-biały obraz z tekstem z logo Prada Marfa;0;0;0;0
286;7517;Rozmiar:select:0;50x70 cm:0;prada-plakat-50x70-cm;prada-plakat-50x70-cm;;;;81.300813;0;100;1;0;0;0.3;0;;1;http://localhost/images/7517_2.jpg; – Czarno-biały obraz z tekstem z logo Prada Marfa;0;0;0;0
286;7517;Rozmiar:select:0;70x100 cm:0;prada-plakat-70x100-cm;prada-plakat-70x100-cm;;;;113.821139;0;100;1;0;0;0.4;0;;1;http://localhost/images/7517_2.jpg; – Czarno-biały obraz z tekstem z logo Prada Marfa;0;0;0;0
287;pp0033;Rozmiar:select:0;30x40 cm:0;our-day-no1-personal-plakat-30x40-cm;our-day-no1-personal-plakat-30x40-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/pp0033_2.jpg; - Ilustracja przedstawiająca złączone dłonie, z imionami i datą w części dolnej;0;0;0;0
287;pp0033;Rozmiar:select:0;50x70 cm:0;our-day-no1-personal-plakat-50x70-cm;our-day-no1-personal-plakat-50x70-cm;;;;40.650407;0;100;1;0;0;0.1;0;;1;http://localhost/images/pp0033_2.jpg; - Ilustracja przedstawiająca złączone dłonie, z imionami i datą w części dolnej;0;0;0;0
288;7992;Rozmiar:select:0;30x40 cm:0;world-map-animals-plakat-30x40-cm;world-map-animals-plakat-30x40-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/7992_2.jpg; – Mapa świata z ilustrowanymi kontynentami i zwierzętami na nich;0;0;0;0
288;7992;Rozmiar:select:0;40x50 cm:0;world-map-animals-plakat-40x50-cm;world-map-animals-plakat-40x50-cm;;;;16.260162;0;100;1;0;0;0.1;0;;1;http://localhost/images/7992_2.jpg; – Mapa świata z ilustrowanymi kontynentami i zwierzętami na nich;0;0;0;0
288;7992;Rozmiar:select:0;50x70 cm:0;world-map-animals-plakat-50x70-cm;world-map-animals-plakat-50x70-cm;;;;32.520325;0;100;1;0;0;0.2;0;;1;http://localhost/images/7992_2.jpg; – Mapa świata z ilustrowanymi kontynentami i zwierzętami na nich;0;0;0;0
288;7992;Rozmiar:select:0;70x100 cm:0;world-map-animals-plakat-70x100-cm;world-map-animals-plakat-70x100-cm;;;;65.04065;0;100;1;0;0;0.3;0;;1;http://localhost/images/7992_2.jpg; – Mapa świata z ilustrowanymi kontynentami i zwierzętami na nich;0;0;0;0
289;pp0020;Rozmiar:select:0;30x40 cm:0;family-personal-plakat-30x40-cm;family-personal-plakat-30x40-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/pp0020_2.jpg;Family Personal Plakat / Plakaty personalizowane w Desenio AB (pp0020);0;0;0;0
289;pp0020;Rozmiar:select:0;50x70 cm:0;family-personal-plakat-50x70-cm;family-personal-plakat-50x70-cm;;;;40.650407;0;100;1;0;0;0.1;0;;1;http://localhost/images/pp0020_2.jpg;Family Personal Plakat / Plakaty personalizowane w Desenio AB (pp0020);0;0;0;0
290;pp0051;Rozmiar:select:0;30x40 cm:0;hot-air-balloon-personal-plakat-30x40-cm;hot-air-balloon-personal-plakat-30x40-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/pp0051_2.jpg;– Ilustracja z niedźwiadkami lecącymi różowym balonem, z chmurami i księżycem obok nich;0;0;0;0
290;pp0051;Rozmiar:select:0;50x70 cm:0;hot-air-balloon-personal-plakat-50x70-cm;hot-air-balloon-personal-plakat-50x70-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;http://localhost/images/pp0051_2.jpg;– Ilustracja z niedźwiadkami lecącymi różowym balonem, z chmurami i księżycem obok nich;0;0;0;0
291;11381;Rozmiar:select:0;21x30 cm:0;animal-alphabet-plakat-21x30-cm;animal-alphabet-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/11381_2.jpg;Animal Alphabet Plakat / Plakaty dla dzieci w Desenio AB (11381);0;0;0;0
291;11381;Rozmiar:select:0;30x40 cm:0;animal-alphabet-plakat-30x40-cm;animal-alphabet-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/11381_2.jpg;Animal Alphabet Plakat / Plakaty dla dzieci w Desenio AB (11381);0;0;0;0
291;11381;Rozmiar:select:0;50x70 cm:0;animal-alphabet-plakat-50x70-cm;animal-alphabet-plakat-50x70-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;http://localhost/images/11381_2.jpg;Animal Alphabet Plakat / Plakaty dla dzieci w Desenio AB (11381);0;0;0;0
292;pp0036;Rozmiar:select:0;30x40 cm:0;babys-birthday-personal-plakat-30x40-cm;babys-birthday-personal-plakat-30x40-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/pp0036_2.jpg; - Ilustracja przedstawiająca rodzica z noworodkiem i spersonalizowanym tekstem w części dolnej;0;0;0;0
292;pp0036;Rozmiar:select:0;50x70 cm:0;babys-birthday-personal-plakat-50x70-cm;babys-birthday-personal-plakat-50x70-cm;;;;40.650407;0;100;1;0;0;0.1;0;;1;http://localhost/images/pp0036_2.jpg; - Ilustracja przedstawiająca rodzica z noworodkiem i spersonalizowanym tekstem w części dolnej;0;0;0;0
293;7858;Rozmiar:select:0;13x18 cm:0;love-l-plakat-13x18-cm;love-l-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/7858_2.jpg;– Czarno-biały plakat z tekstem „Love” i liniami biegnącymi na boki;0;0;0;0
293;7858;Rozmiar:select:0;21x30 cm:0;love-l-plakat-21x30-cm;love-l-plakat-21x30-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/7858_2.jpg;– Czarno-biały plakat z tekstem „Love” i liniami biegnącymi na boki;0;0;0;0
293;7858;Rozmiar:select:0;30x40 cm:0;love-l-plakat-30x40-cm;love-l-plakat-30x40-cm;;;;32.520326;0;100;1;0;0;0.2;0;;1;http://localhost/images/7858_2.jpg;– Czarno-biały plakat z tekstem „Love” i liniami biegnącymi na boki;0;0;0;0
293;7858;Rozmiar:select:0;40x50 cm:0;love-l-plakat-40x50-cm;love-l-plakat-40x50-cm;;;;48.780488;0;100;1;0;0;0.3;0;;1;http://localhost/images/7858_2.jpg;– Czarno-biały plakat z tekstem „Love” i liniami biegnącymi na boki;0;0;0;0
293;7858;Rozmiar:select:0;50x70 cm:0;love-l-plakat-50x70-cm;love-l-plakat-50x70-cm;;;;65.040651;0;100;1;0;0;0.4;0;;1;http://localhost/images/7858_2.jpg;– Czarno-biały plakat z tekstem „Love” i liniami biegnącymi na boki;0;0;0;0
294;7505;Rozmiar:select:0;13x18 cm:0;together-plakat-13x18-cm;together-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/7505_2.jpg; – Czarno-biały plakat z cytatem „Together is our favorite place to be”;0;0;0;0
294;7505;Rozmiar:select:0;21x30 cm:0;together-plakat-21x30-cm;together-plakat-21x30-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/7505_2.jpg; – Czarno-biały plakat z cytatem „Together is our favorite place to be”;0;0;0;0
294;7505;Rozmiar:select:0;30x40 cm:0;together-plakat-30x40-cm;together-plakat-30x40-cm;;;;32.520326;0;100;1;0;0;0.2;0;;1;http://localhost/images/7505_2.jpg; – Czarno-biały plakat z cytatem „Together is our favorite place to be”;0;0;0;0
294;7505;Rozmiar:select:0;40x50 cm:0;together-plakat-40x50-cm;together-plakat-40x50-cm;;;;48.780488;0;100;1;0;0;0.3;0;;1;http://localhost/images/7505_2.jpg; – Czarno-biały plakat z cytatem „Together is our favorite place to be”;0;0;0;0
294;7505;Rozmiar:select:0;50x70 cm:0;together-plakat-50x70-cm;together-plakat-50x70-cm;;;;65.040651;0;100;1;0;0;0.4;0;;1;http://localhost/images/7505_2.jpg; – Czarno-biały plakat z cytatem „Together is our favorite place to be”;0;0;0;0
295;2664;Rozmiar:select:0;30x40 cm:0;ciao-bella-plakat-30x40-cm;ciao-bella-plakat-30x40-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/2664_2.jpg;Ciao Bella Plakat / Plakaty z napisami w Desenio AB (2664);0;0;0;0
295;2664;Rozmiar:select:0;50x70 cm:0;ciao-bella-plakat-50x70-cm;ciao-bella-plakat-50x70-cm;;;;32.520325;0;100;1;0;0;0.1;0;;1;http://localhost/images/2664_2.jpg;Ciao Bella Plakat / Plakaty z napisami w Desenio AB (2664);0;0;0;0
296;pp0042;Rozmiar:select:0;30x40 cm:0;wedding-day-personal-plakat-30x40-cm;wedding-day-personal-plakat-30x40-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/pp0042_2.jpg; - Akwarela przedstawiające obejmującą się parę, z możliwością personalizacji tekstu w części dolnej;0;0;0;0
296;pp0042;Rozmiar:select:0;50x70 cm:0;wedding-day-personal-plakat-50x70-cm;wedding-day-personal-plakat-50x70-cm;;;;40.650407;0;100;1;0;0;0.1;0;;1;http://localhost/images/pp0042_2.jpg; - Akwarela przedstawiające obejmującą się parę, z możliwością personalizacji tekstu w części dolnej;0;0;0;0
297;12490;Rozmiar:select:0;13x18 cm:0;get-naked-plakat-13x18-cm;get-naked-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/12490_2.jpg; – Czarno-biały obraz z tekstem „Let's get naked”;0;0;0;0
297;12490;Rozmiar:select:0;21x30 cm:0;get-naked-plakat-21x30-cm;get-naked-plakat-21x30-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/12490_2.jpg; – Czarno-biały obraz z tekstem „Let's get naked”;0;0;0;0
297;12490;Rozmiar:select:0;30x40 cm:0;get-naked-plakat-30x40-cm;get-naked-plakat-30x40-cm;;;;32.520326;0;100;1;0;0;0.2;0;;1;http://localhost/images/12490_2.jpg; – Czarno-biały obraz z tekstem „Let's get naked”;0;0;0;0
297;12490;Rozmiar:select:0;50x70 cm:0;get-naked-plakat-50x70-cm;get-naked-plakat-50x70-cm;;;;65.040651;0;100;1;0;0;0.3;0;;1;http://localhost/images/12490_2.jpg; – Czarno-biały obraz z tekstem „Let's get naked”;0;0;0;0
298;11466;Rozmiar:select:0;21x30 cm:0;you-need-love-plakat-21x30-cm;you-need-love-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/11466_2.jpg;You Need Love Plakat / Plakaty z napisami w Desenio AB (11466);0;0;0;0
298;11466;Rozmiar:select:0;30x40 cm:0;you-need-love-plakat-30x40-cm;you-need-love-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/11466_2.jpg;You Need Love Plakat / Plakaty z napisami w Desenio AB (11466);0;0;0;0
299;10352;Rozmiar:select:0;21x30 cm:0;calm-handwriting-plakat-21x30-cm;calm-handwriting-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/10352_2.jpg;Calm Handwriting Plakat / Plakaty z napisami w Desenio AB (10352);0;0;0;0
299;10352;Rozmiar:select:0;30x40 cm:0;calm-handwriting-plakat-30x40-cm;calm-handwriting-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/10352_2.jpg;Calm Handwriting Plakat / Plakaty z napisami w Desenio AB (10352);0;0;0;0
299;10352;Rozmiar:select:0;50x70 cm:0;calm-handwriting-plakat-50x70-cm;calm-handwriting-plakat-50x70-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;http://localhost/images/10352_2.jpg;Calm Handwriting Plakat / Plakaty z napisami w Desenio AB (10352);0;0;0;0
300;3349;Rozmiar:select:0;13x18 cm:0;hygge-plakat-13x18-cm;hygge-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/3349_2.jpg;Hygge Plakat / Plakaty z napisami w Desenio AB (3349);0;0;0;0
300;3349;Rozmiar:select:0;21x30 cm:0;hygge-plakat-21x30-cm;hygge-plakat-21x30-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/3349_2.jpg;Hygge Plakat / Plakaty z napisami w Desenio AB (3349);0;0;0;0
300;3349;Rozmiar:select:0;30x40 cm:0;hygge-plakat-30x40-cm;hygge-plakat-30x40-cm;;;;32.520326;0;100;1;0;0;0.2;0;;1;http://localhost/images/3349_2.jpg;Hygge Plakat / Plakaty z napisami w Desenio AB (3349);0;0;0;0
301;pp0018;Rozmiar:select:0;30x40 cm:0;the-date-personal-plakat-30x40-cm;the-date-personal-plakat-30x40-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/pp0018_2.jpg; – Plakat tekstowy w czerni i bieli z miejscem do spersonalizowania koordynatów i wyjątkowej daty;0;0;0;0
301;pp0018;Rozmiar:select:0;50x70 cm:0;the-date-personal-plakat-50x70-cm;the-date-personal-plakat-50x70-cm;;;;40.650407;0;100;1;0;0;0.1;0;;1;http://localhost/images/pp0018_2.jpg; – Plakat tekstowy w czerni i bieli z miejscem do spersonalizowania koordynatów i wyjątkowej daty;0;0;0;0
302;3874;Rozmiar:select:0;21x30 cm:0;the-world-is-yours-plakat-21x30-cm;the-world-is-yours-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/3874_2.jpg; – „The world is yours” w kolorze miedzi z czarno-białym zdjęciem gór w tle;0;0;0;0
302;3874;Rozmiar:select:0;30x40 cm:0;the-world-is-yours-plakat-30x40-cm;the-world-is-yours-plakat-30x40-cm;;;;40.650407;0;100;1;0;0;0.1;0;;1;http://localhost/images/3874_2.jpg; – „The world is yours” w kolorze miedzi z czarno-białym zdjęciem gór w tle;0;0;0;0
302;3874;Rozmiar:select:0;50x70 cm:0;the-world-is-yours-plakat-50x70-cm;the-world-is-yours-plakat-50x70-cm;;;;81.300813;0;100;1;0;0;0.2;0;;1;http://localhost/images/3874_2.jpg; – „The world is yours” w kolorze miedzi z czarno-białym zdjęciem gór w tle;0;0;0;0
303;12873;Rozmiar:select:0;21x30 cm:0;good-vibes-only-poster-21x30-cm;good-vibes-only-poster-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/12873_2.jpg;Good Vibes Only Plakat / Plakaty z napisami w Desenio AB (12873);0;0;0;0
303;12873;Rozmiar:select:0;30x40 cm:0;good-vibes-only-poster-30x40-cm;good-vibes-only-poster-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/12873_2.jpg;Good Vibes Only Plakat / Plakaty z napisami w Desenio AB (12873);0;0;0;0
303;12873;Rozmiar:select:0;50x70 cm:0;good-vibes-only-poster-50x70-cm;good-vibes-only-poster-50x70-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;http://localhost/images/12873_2.jpg;Good Vibes Only Plakat / Plakaty z napisami w Desenio AB (12873);0;0;0;0
304;8303;Rozmiar:select:0;21x30 cm:0;your-mind-plakat-21x30-cm;your-mind-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/8303_2.jpg; – Czarno-biały plakat z cytatem o wypełnieniu umysłu pozytywnymi myślami;0;0;0;0
304;8303;Rozmiar:select:0;30x40 cm:0;your-mind-plakat-30x40-cm;your-mind-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/8303_2.jpg; – Czarno-biały plakat z cytatem o wypełnieniu umysłu pozytywnymi myślami;0;0;0;0
304;8303;Rozmiar:select:0;40x50 cm:0;your-mind-plakat-40x50-cm;your-mind-plakat-40x50-cm;;;;32.520325;0;100;1;0;0;0.2;0;;1;http://localhost/images/8303_2.jpg; – Czarno-biały plakat z cytatem o wypełnieniu umysłu pozytywnymi myślami;0;0;0;0
304;8303;Rozmiar:select:0;50x70 cm:0;your-mind-plakat-50x70-cm;your-mind-plakat-50x70-cm;;;;48.780488;0;100;1;0;0;0.3;0;;1;http://localhost/images/8303_2.jpg; – Czarno-biały plakat z cytatem o wypełnieniu umysłu pozytywnymi myślami;0;0;0;0
304;8303;Rozmiar:select:0;70x100 cm:0;your-mind-plakat-70x100-cm;your-mind-plakat-70x100-cm;;;;81.300813;0;100;1;0;0;0.4;0;;1;http://localhost/images/8303_2.jpg; – Czarno-biały plakat z cytatem o wypełnieniu umysłu pozytywnymi myślami;0;0;0;0
305;11648;Rozmiar:select:0;21x30 cm:0;make-it-count-plakat-21x30-cm;make-it-count-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/11648_2.jpg; – Minimalistyczny obraz z tekstem o tym, by życie było niezapomniane;0;0;0;0
305;11648;Rozmiar:select:0;30x40 cm:0;make-it-count-plakat-30x40-cm;make-it-count-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/11648_2.jpg; – Minimalistyczny obraz z tekstem o tym, by życie było niezapomniane;0;0;0;0
305;11648;Rozmiar:select:0;50x70 cm:0;make-it-count-plakat-50x70-cm;make-it-count-plakat-50x70-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;http://localhost/images/11648_2.jpg; – Minimalistyczny obraz z tekstem o tym, by życie było niezapomniane;0;0;0;0
306;10506;Rozmiar:select:0;13x18 cm:0;i-have-a-dream-plakat-13x18-cm;i-have-a-dream-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/10506_2.jpg; – Plakat typograficzny ze słowem „Dream” w kolorze czarnym na białym tle;0;0;0;0
306;10506;Rozmiar:select:0;21x30 cm:0;i-have-a-dream-plakat-21x30-cm;i-have-a-dream-plakat-21x30-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/10506_2.jpg; – Plakat typograficzny ze słowem „Dream” w kolorze czarnym na białym tle;0;0;0;0
306;10506;Rozmiar:select:0;30x40 cm:0;i-have-a-dream-plakat-30x40-cm;i-have-a-dream-plakat-30x40-cm;;;;32.520326;0;100;1;0;0;0.2;0;;1;http://localhost/images/10506_2.jpg; – Plakat typograficzny ze słowem „Dream” w kolorze czarnym na białym tle;0;0;0;0
306;10506;Rozmiar:select:0;50x70 cm:0;i-have-a-dream-plakat-50x70-cm;i-have-a-dream-plakat-50x70-cm;;;;65.040651;0;100;1;0;0;0.3;0;;1;http://localhost/images/10506_2.jpg; – Plakat typograficzny ze słowem „Dream” w kolorze czarnym na białym tle;0;0;0;0
307;8344;Rozmiar:select:0;13x18 cm:0;breathe-plakat-13x18-cm;breathe-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/8344_2.jpg;Breathe, Plakat / Plakaty z napisami w Desenio AB (8344);0;0;0;0
307;8344;Rozmiar:select:0;21x30 cm:0;breathe-plakat-21x30-cm;breathe-plakat-21x30-cm;;;;24.390244;0;100;1;0;0;0.1;0;;1;http://localhost/images/8344_2.jpg;Breathe, Plakat / Plakaty z napisami w Desenio AB (8344);0;0;0;0
307;8344;Rozmiar:select:0;30x40 cm:0;breathe-plakat-30x40-cm;breathe-plakat-30x40-cm;;;;32.520326;0;100;1;0;0;0.2;0;;1;http://localhost/images/8344_2.jpg;Breathe, Plakat / Plakaty z napisami w Desenio AB (8344);0;0;0;0
307;8344;Rozmiar:select:0;50x70 cm:0;breathe-plakat-50x70-cm;breathe-plakat-50x70-cm;;;;65.040651;0;100;1;0;0;0.3;0;;1;http://localhost/images/8344_2.jpg;Breathe, Plakat / Plakaty z napisami w Desenio AB (8344);0;0;0;0
308;8345;Rozmiar:select:0;13x18 cm:0;after-coffee-plakat-13x18-cm;after-coffee-plakat-13x18-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/8345_2.jpg;After Coffee, Plakat / Plakaty z napisami w Desenio AB (8345);0;0;0;0
308;8345;Rozmiar:select:0;21x30 cm:0;after-coffee-plakat-21x30-cm;after-coffee-plakat-21x30-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/8345_2.jpg;After Coffee, Plakat / Plakaty z napisami w Desenio AB (8345);0;0;0;0
308;8345;Rozmiar:select:0;30x40 cm:0;after-coffee-plakat-30x40-cm;after-coffee-plakat-30x40-cm;;;;32.520326;0;100;1;0;0;0.2;0;;1;http://localhost/images/8345_2.jpg;After Coffee, Plakat / Plakaty z napisami w Desenio AB (8345);0;0;0;0
308;8345;Rozmiar:select:0;50x70 cm:0;after-coffee-plakat-50x70-cm;after-coffee-plakat-50x70-cm;;;;65.040651;0;100;1;0;0;0.3;0;;1;http://localhost/images/8345_2.jpg;After Coffee, Plakat / Plakaty z napisami w Desenio AB (8345);0;0;0;0
309;11438;Rozmiar:select:0;30x40 cm:0;planet-mars-plakat-30x40-cm;planet-mars-plakat-30x40-cm;;;;-0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/11438_2.jpg;Planet Mars Plakat / Plakaty dla dzieci w Desenio AB (11438);0;0;0;0
309;11438;Rozmiar:select:0;50x70 cm:0;planet-mars-plakat-50x70-cm;planet-mars-plakat-50x70-cm;;;;40.650406;0;100;1;0;0;0.1;0;;1;http://localhost/images/11438_2.jpg;Planet Mars Plakat / Plakaty dla dzieci w Desenio AB (11438);0;0;0;0
310;2846;Rozmiar:select:0;21x30 cm:0;love-square-bw-plakat-21x30-cm;love-square-bw-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/2846_2.jpg;Love Square B&W Plakat / Plakaty z napisami w Desenio AB (2846);0;0;0;0
310;2846;Rozmiar:select:0;30x40 cm:0;love-square-bw-plakat-30x40-cm;love-square-bw-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/2846_2.jpg;Love Square B&W Plakat / Plakaty z napisami w Desenio AB (2846);0;0;0;0
310;2846;Rozmiar:select:0;50x70 cm:0;love-square-bw-plakat-50x70-cm;love-square-bw-plakat-50x70-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;http://localhost/images/2846_2.jpg;Love Square B&W Plakat / Plakaty z napisami w Desenio AB (2846);0;0;0;0
310;2846;Rozmiar:select:0;70x100 cm:0;love-square-bw-plakat-70x100-cm;love-square-bw-plakat-70x100-cm;;;;81.300813;0;100;1;0;0;0.3;0;;1;http://localhost/images/2846_2.jpg;Love Square B&W Plakat / Plakaty z napisami w Desenio AB (2846);0;0;0;0
311;10020;Rozmiar:select:0;21x30 cm:0;home-square-plakat-21x30-cm;home-square-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/10020_2.jpg;Home Square Plakat / Plakaty z napisami w Desenio AB (10020);0;0;0;0
311;10020;Rozmiar:select:0;30x40 cm:0;home-square-plakat-30x40-cm;home-square-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/10020_2.jpg;Home Square Plakat / Plakaty z napisami w Desenio AB (10020);0;0;0;0
311;10020;Rozmiar:select:0;50x70 cm:0;home-square-plakat-50x70-cm;home-square-plakat-50x70-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;http://localhost/images/10020_2.jpg;Home Square Plakat / Plakaty z napisami w Desenio AB (10020);0;0;0;0
312;15112;Rozmiar:select:0;21x30 cm:0;you-cant-control-everything-plakat-21x30-cm;you-cant-control-everything-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/15112_2.jpg; – Plakat z tekstem w kolorze czarnym na jasnobeżowym tle;0;0;0;0
312;15112;Rozmiar:select:0;30x40 cm:0;you-cant-control-everything-plakat-30x40-cm;you-cant-control-everything-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/15112_2.jpg; – Plakat z tekstem w kolorze czarnym na jasnobeżowym tle;0;0;0;0
313;13337;Rozmiar:select:0;21x30 cm:0;dear-bed-i-love-you-no2-plakat-21x30-cm;dear-bed-i-love-you-no2-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/13337_2.jpg; - Plakat z tekstem ;0;0;0;0
313;13337;Rozmiar:select:0;30x40 cm:0;dear-bed-i-love-you-no2-plakat-30x40-cm;dear-bed-i-love-you-no2-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/13337_2.jpg; - Plakat z tekstem ;0;0;0;0
313;13337;Rozmiar:select:0;50x70 cm:0;dear-bed-i-love-you-no2-plakat-50x70-cm;dear-bed-i-love-you-no2-plakat-50x70-cm;;;;48.780488;0;100;1;0;0;0.2;0;;1;http://localhost/images/13337_2.jpg; - Plakat z tekstem ;0;0;0;0
314;13336;Rozmiar:select:0;21x30 cm:0;dear-bed-i-love-you-no1-plakat-21x30-cm;dear-bed-i-love-you-no1-plakat-21x30-cm;;;;0.0;0;100;1;0;0;0.0;1;;1;http://localhost/images/13336_2.jpg; - Plakat z tekstem „Dear bed” napisanym czarna pogrubiona czcionka, na bialym tle;0;0;0;0
314;13336;Rozmiar:select:0;30x40 cm:0;dear-bed-i-love-you-no1-plakat-30x40-cm;dear-bed-i-love-you-no1-plakat-30x40-cm;;;;16.260163;0;100;1;0;0;0.1;0;;1;http://localhost/images/13336_2.jpg; - Plakat z tekstem „Dear bed” napisanym czarna pogrubiona czcionka, na bialym tle;0;0;0;0
